0	0	0
0.564924798605767	0.199776447240448	0
-0.0766297375112028	-0.0706068687276343	0
-2.65390445811519e-14	-2.44777028772721e-14	0
-1.17769974458383e-13	-4.17228654297560e-14	0
0.000102807006489409	5.00934767678290e-05	0
-1.48827943929800e-05	-7.25175200259899e-06	0
3.84486526462247e-19	8.80746815644494e-19	0
1	0	0
0.144293489820197	-0.195284767802817	0
-0.0675280227767159	-0.0661719906893785	0
0.00144999731299185	0.000706521950181129	0
0.00318801681978366	0.00155338485152081	0
-0.000914635552500723	-0.000173231608895872	0
0.000165295381958905	4.11030409118642e-05	0
-1.48356969404371e-05	-7.22880341951729e-06	0
1	-1	0
-0.0810610889101271	-0.449476958365449	0
-0.00636932249212691	-0.0122530549777058	0
0.00572385744304101	0.00663138311391761	0
0.00781817445112440	0.0122574843147663	0
-0.00329464696630619	-0.00512388350503781	0
0.000594482345776662	0.000886178386445611	0
-4.31077437469041e-05	-6.03181235639322e-05	0
1	-2	0
0.169326842192666	-0.138121762390820	0
0.0790681162349521	0.0945163737352044	0
0.00289035633102048	0.00113471650452158	0
-0.00477831108431043	-0.0155607908312625	0
0.000829451725635378	0.00512726044955482	0
-8.69416219551687e-05	-0.000764883083594863	0
7.16309294917498e-06	4.72475127277778e-05	0
2	-2	0
0.450463823203644	-0.00747227398691737	0
0.00499602782897506	-0.0377093500352918	0
-0.00785750456167134	-0.00474951283649846	0
-0.00900971631964806	0.0148431244548215	0
0.00412229944294811	-0.00421207141268319	0
-0.000762076295251784	0.000553309985909926	0
5.50290189218184e-05	-3.10137297211563e-05	0
3	-2	0
0.158520208613114	0.156065942206347	0
-0.0839114781913446	0.0952596759877822	0
-0.00145136949841791	0.00681218476243496	0
0.00891458399731832	-0.0108287400229571	0
-0.00260849875215683	0.00236346288411751	0
0.000382945529173134	-0.000233522159999668	0
-2.56064469257058e-05	1.04460661013516e-05	0
3	-1	0
-0.0540118196384618	0.417473991461330	0
0.0122875939168250	-0.0171504858740768	0
0.00640090844978368	-0.00857671568528232	0
-0.000332583295583733	0.00132874767133532	0
-0.000942113200046344	0.000963358034683616	0
0.000253350283808935	-0.000303478602785628	0
-2.03065317457780e-05	2.59828834990887e-05	0
3	0	0
0.0401214181444598	0.306632548848484	0
0.00318034055763892	-0.000357711322835391	0
-0.00348852626502304	0.00428755893963352	0
-0.00506636149539526	0.00405857549106859	0
0.00249643897923613	-0.00226311617692455	0
-0.000445650992989857	0.000428251685868535	0
2.92764502592741e-05	-2.94083022518591e-05	0
3	1	0
-0.0656226345191416	0.411416357217397	0
-0.0210181661905570	0.0178287635297937	0
0.00280055736676795	-0.00289614103535195	0
0.0128640898477687	-0.0109883706962654	0
-0.00474642032580517	0.00405886031129171	0
0.000770788853714790	-0.000670572898129990	0
-5.08901421185331e-05	4.55371490433690e-05	0
3	2	0
0.188273996826511	0.176957690306616	0
0.0930197092022453	-0.0867491318317784	0
0.00321328617215728	-0.00373657508577725	0
-0.0128148984819015	0.00849602501425723	0
0.00375747740013126	-0.00204301338252129	0
-0.000517314613985992	0.000250882089490981	0
3.07269285311225e-05	-1.54072178620427e-05	0
4	2	0
0.380955434321255	-0.0704150991374054	0
-0.0249693985310266	0.0100247355079776	0
-0.00615648134457522	0.00767859510143868	0
0.00818260387581448	0.00207672705067949	0
-0.00201394155749897	-0.00204482060033676	0
0.000192087475456694	0.000445236449148035	0
-4.72656668422636e-06	-3.28189580280019e-05	0
5	2	0
0.381298187977828	0.0709976756384153	0
0.0264264608909793	0.0144622753064128	0
0.00153502392921906	-0.00436671489705003	0
-0.0121473044997824	-0.0103476374204497	0
0.00369502941876679	0.00408145442539994	0
-0.000522103138520150	-0.000704277768293916	0
3.15446115934870e-05	4.92308534811932e-05	0
6	2	0
0.191465340151981	-0.175845434527098	0
-0.0893315579855249	-0.0849900884977354	0
-0.00562947403611929	-0.00314739979219947	0
0.00845433064554267	0.00804455346343546	0
-0.00170611159321212	-0.00200035121799142	0
0.000159673645294851	0.000257076365710719	0
-7.66729830280658e-06	-1.63717361246148e-05	0
6	1	0
-0.0833785888474152	-0.423239361735120	0
0.00752929209557159	0.00700654974078275	0
0.00831745344352779	0.00723057422217463	0
0.00258033239233402	0.00213785636726515	0
-0.00198376007401263	-0.00167130205826159	0
0.000452559475631118	0.000382161054150009	0
-3.71040045527023e-05	-3.13525748798771e-05	0
